ID,POSTAL_CODE,BEDROOMS,LIVING_AREA,LAND,PRICE,POSTED,VIEWS,SAVES,TYPE,LOCATION,COMMUNE
6681569,"3090",3,146,,488000,10/27/2016,,,"Apartment","     Taymansstraat  1214B13 3090    Overijse ","OVERIJSE"
6674355,"3090",6,265,1040,625000,10/22/2016,593,9,"House","3090    Overijse ","OVERIJSE"
6673270,"3090",3,115,,250000,10/21/2016,,,"Apartment","Poelweg  106 3090    Overijse ","OVERIJSE"
6672664,"3090",7,650,30000,4300000,10/21/2016,85,0,"House","3090    Overijse ","OVERIJSE"
6671072,"3090",4,215,689,439539,10/20/2016,2985,29,"House","3090    Overijse ","OVERIJSE"
6669683,"3090",3,127,530,299000,10/20/2016,,,"House","3090    Overijse ","OVERIJSE"
6669561,"3090",3,165,,298000,10/20/2016,,,"Apartment","Poelweg  14 3090    Overijse ","OVERIJSE"
6669123,"3090",2,70,,248000,10/20/2016,,,"Apartment","3090    Overijse ","OVERIJSE"
6666197,"3090",3,101,,220000,10/18/2016,,,"Apartment","3090    Overijse ","OVERIJSE"
6665590,"3090",5,200,500,499000,10/18/2016,66,2,"House","3090    Overijse ","OVERIJSE"
6664780,"3090",4,300,1037,570000,10/18/2016,1427,18,"House","3090    Overijse ","OVERIJSE"
6664779,"3090",4,290,1237,635000,10/18/2016,210,4,"House","3090    Overijse ","OVERIJSE"
6664729,"3090",4,140,980,355000,10/18/2016,5166,73,"House","Terdekdelleweg  40 3090    Overijse ","OVERIJSE"
6652184,"3090",2,90,,245000,10/14/2016,127,0,"Apartment","3090    Overijse ","OVERIJSE"
6647875,"3090",5,190,497,520000,10/12/2016,432,4,"House","3090    Overijse ","OVERIJSE"
6647225,"3090",4,,8300,725000,10/12/2016,323,5,"House","3090    Overijse ","OVERIJSE"
6634246,"3090",3,120,,300000,10/4/2016,,,"Apartment","Witherendreef  73 3090    Overijse ","OVERIJSE"
6631246,"3090",4,220,1091,392000,10/3/2016,,,"House","3090    Overijse ","OVERIJSE"
6629913,"3090",5,320,645,585000,10/2/2016,2710,24,"House","Metsijsdreef   3090    Overijse ","OVERIJSE"
6628668,"3090",3,,900,249000,10/1/2016,,,"House","3090    Overijse ","OVERIJSE"
6625657,"3090",5,320,1172,625000,9/29/2016,255,3,"House","3090    Overijse ","OVERIJSE"
6620951,"3090",3,122,,450000,9/27/2016,,,"House","Parklaan  196 3090    Overijse ","OVERIJSE"
6614910,"3090",4,125,681,195000,9/22/2016,571,8,"House","Fazantenlaan  10 3090    Overijse ","OVERIJSE"
6612466,"3090",3,,300,315000,9/21/2016,1256,35,"House","3090    Overijse ","OVERIJSE"
6610026,"3090",3,160,540,425000,9/20/2016,1018,20,"House","Lindaal  68 3090    Overijse ","OVERIJSE"
6600226,"3090",3,,481,345000,9/15/2016,390,11,"House","3090    Overijse ","OVERIJSE"
6599354,"3090",3,115,1246,335000,12/4/2016,1426,9,"House","3090    Overijse ","OVERIJSE"
6599100,"3090",4,240,1970,525000,9/14/2016,2565,32,"House","3090     Overijse ","OVERIJSE"
6596421,"3090",2,100,,325000,9/13/2016,,,"Apartment","3090    Overijse ","OVERIJSE"
6595641,"3090",3,460,196,495000,9/12/2016,3384,5,"Building","Brusselsesteenweg  671 3090    Overijse ","OVERIJSE"
6594033,"3090",5,243,700,485000,9/11/2016,,,"House","vanderweydendreef  25 3090    Overijse ","OVERIJSE"
6593758,"3090",5,535,1235,1178000,9/10/2016,,,"House","Dobralaan   3090    Overijse ","OVERIJSE"
6591924,"3090",3,165,1030,535000,9/9/2016,,,"House","3090    Overijse ","OVERIJSE"
6591757,"3090",6,250,864,575000,9/9/2016,1037,10,"House","3090    Overijse ","OVERIJSE"
6587012,"3090",4,160,660,495000,9/7/2016,,,"House","3090    Overijse ","OVERIJSE"
6584419,"3090",2,90,,249000,9/5/2016,,,"Apartment","Witherendreef  68 3090    Overijse ","OVERIJSE"
6584260,"3090",2,106,,325000,9/5/2016,,,"House","3090    Overijse  Maleizen ","OVERIJSE"
6583903,"3090",3,104,530,310000,9/5/2016,268,4,"House","3090    Overijse ","OVERIJSE"
6581000,"3090",5,300,550,1950000,9/3/2016,,,"House","3090    Overyse ","OVERIJSE"
6577726,"3090",4,207,264,315000,9/1/2016,,,"House","3090    Overijse ","OVERIJSE"
6573091,"3090",6,300,906,650000,8/29/2016,219,1,"House","3090     Overijse ","OVERIJSE"
6572894,"3090",6,270,959,595000,8/29/2016,1179,3,"House",,"OVERIJSE"
6572447,"3090",3,155,1629,525000,8/29/2016,403,9,"House","3090    Overijse ","OVERIJSE"
6572372,"3090",2,,,0,8/29/2016,,,"Apartment","Meerlaan  191  box2 3090    Overijse ","OVERIJSE"
6572284,"3090",3,,,700,8/29/2016,,,"Apartment","overijse   3090    Overijse ","OVERIJSE"
6569227,"3090",4,200,969,495000,8/26/2016,,,"House","3090    Overijse ","OVERIJSE"
6566043,"3090",2,75,,220000,8/24/2016,,,"Apartment","3090    Overijse ","OVERIJSE"
6565389,"3090",2,110,,245000,8/23/2016,,,"House","Heuvelstraat  67  boxA 3090    Overijse ","OVERIJSE"
6560906,"3090",4,,8300,840000,8/20/2016,95,1,"House","3090    Overijse ","OVERIJSE"
6558504,"3090",4,210,1153,550000,8/18/2016,431,8,"House","3090    Overijse ","OVERIJSE"
6556259,"3090",4,,1113,499000,8/17/2016,,,"House","3090    Overijse ","OVERIJSE"
6555030,"3090",4,180,,340000,8/16/2016,,,"Apartment","Waverse  Steenweg  97 3090    Overijse ","OVERIJSE"
6551972,"3090",2,80,,230000,8/13/2016,,,"House","Terhulpensesteenweg   3090    Overijse ","OVERIJSE"
6551224,"3090",4,284,2800,835000,8/12/2016,154,3,"House","3090    Overijse ","OVERIJSE"
6550511,"3090",4,450,1800,1525000,8/12/2016,,,"House","Smetslaan  25 3090    Overijse ","OVERIJSE"
6549323,"3090",4,250,8300,985000,8/11/2016,,,"House","3090    Overijse ","OVERIJSE"
6549282,"3090",4,280,770,565000,8/11/2016,,,"House","3090    Overijse ","OVERIJSE"
6548340,"3090",3,146,,488000,8/11/2016,,,"Apartment","    Taymansstraat  1214B13 3090    Overijse ","OVERIJSE"
6545734,"3090",5,360,827,750000,8/9/2016,,,"House","3090    Overijse ","OVERIJSE"
6543819,"3090",2,180,510,249000,8/8/2016,10,0,"House","Grotstraat  11 3090    Overijse ","OVERIJSE"
6543087,"3090",4,,830,465000,8/8/2016,,,"House","Waversesteenweg  308 3090    Overijse ","OVERIJSE"
6534999,"3090",4,150,877,415000,8/2/2016,,,"House","3090    Overijse ","OVERIJSE"
6532206,"3090",2,162,2166,375000,8/1/2016,,,"House","Nekkedelle  44 3090    Overijse ","OVERIJSE"
6529449,"3090",5,120,305,305000,7/29/2016,1033,17,"House","Scherendelle  52 3090    Overijse ","OVERIJSE"
6526907,"3090",2,110,400,255000,7/27/2016,444,0,"House","Heuvelstraat  67  boxA 3090    Overijse ","OVERIJSE"
6526903,"3090",2,110,400,265000,7/27/2016,159,0,"House","Heuvelstraat  67 3090    Overijse ","OVERIJSE"
6522278,"3090",4,217,864,500000,7/25/2016,808,11,"House","3090    Overijse ","OVERIJSE"
6519540,"3090",4,1200,1200,650000,7/22/2016,342,2,"House","3090    Overijse ","OVERIJSE"
6516201,"3090",4,170,660,495000,7/19/2016,,,"House","3090    Overijse ","OVERIJSE"
6507882,"3090",4,195,1655,495000,7/13/2016,,,"House","3090    Overijse ","OVERIJSE"
6504083,"3090",5,300,1200,750000,7/11/2016,,,"House","Marnixlaan  71 3090    Overijse ","OVERIJSE"
6503743,"3090",2,112,5,320000,7/15/2016,251,9,"House","Smetslaan  52 3090    Overijse ","OVERIJSE"
6503694,"3090",4,246,1060,475000,7/11/2016,,,"House","Mouflonlaan  46 3090    Overijse ","OVERIJSE"
6503016,"3090",3,,600,429000,7/10/2016,,,"House","Tarwelaan   3090    Overijse ","OVERIJSE"
6499409,"3090",3,75,807,249000,7/7/2016,,,"House","3090    Overijse ","OVERIJSE"
6498681,"3090",2,,2320,230000,7/7/2016,184,0,"House","Hengstenberg  51 3090    Overijse ","OVERIJSE"
6497692,"3090",3,188,818,580000,7/7/2016,209,3,"House","3090     Overijse  JezusEik ","OVERIJSE"
6493999,"3090",3,130,783,379000,7/5/2016,,,"House","3090    Overijse ","OVERIJSE"
6493430,"3090",6,280,5810,895000,7/5/2016,,,"House","3090    Overijse  Eizer ","OVERIJSE"
6492796,"3090",3,150,998,415000,7/4/2016,,,"House","3090    Overijse ","OVERIJSE"
6489302,"3090",4,270,1000,100000,7/1/2016,,,"House","3090    Overijse ","OVERIJSE"
6487915,"3090",2,156,749,385000,6/30/2016,,,"House","Viskensdelle   3090    Overijse ","OVERIJSE"
6487343,"3090",5,,1467,685000,6/30/2016,,,"House","3090    Overijse ","OVERIJSE"
6486725,"3090",4,265,1000,845000,6/30/2016,,,"House","3090    Overijse ","OVERIJSE"
6483210,"3090",3,133,390,336800,6/28/2016,,,"House","3090    Overijse ","OVERIJSE"
6475128,"3090",3,,2333,310000,6/24/2016,615,14,"House","Groeneweg  161 3090    Overijse ","OVERIJSE"
6473146,"3090",2,68,,255000,6/23/2016,112,0,"Apartment","DEKEYSERSTRAAT  10  box2 3090    Overijse ","OVERIJSE"
6470799,"3090",4,350,1300,730000,6/23/2016,,,"House","3090    Overijse  JezusEik ","OVERIJSE"
6470616,"3090",3,200,1037,629000,6/22/2016,,,"House","3090    Overijse ","OVERIJSE"
6469980,"3090",4,240,1875,530000,6/22/2016,,,"House","3090    Overijse ","OVERIJSE"
6467295,"3090",3,170,1100,425000,6/20/2016,,,"House","3090    Overijse ","OVERIJSE"
6464008,"3090",3,101,,265000,6/17/2016,,,"Apartment","3090    Overijse ","OVERIJSE"
6463412,"3090",2,100,,275000,6/17/2016,,,"Apartment","3090    Overijse ","OVERIJSE"
6460964,"3090",3,160,687,395000,6/16/2016,,,"House","3090    Overijse ","OVERIJSE"
6458202,"3090",5,300,1200,750000,6/15/2016,,,"House","3090     Overijse ","OVERIJSE"
6457275,"3090",6,250,2687,850000,6/15/2016,,,"House","3090    Overijse ","OVERIJSE"
6456951,"3090",3,,557,407400,6/14/2016,,,"House","3090    Overijse ","OVERIJSE"
6456750,"3090",4,207,877,460000,6/14/2016,,,"House","Teniersdreef  25 3090    Overijse ","OVERIJSE"
6456385,"3090",5,405,4660,945000,6/14/2016,,,"House","3090    Overijse ","OVERIJSE"
6455676,"3090",3,160,935,385000,6/16/2016,,,"House","Eekhout  45 3090    Overijse ","OVERIJSE"
6455173,"3090",2,110,,200000,6/14/2016,,,"Apartment","Poelweg  12 3090    Overijse ","OVERIJSE"
6454582,"3090",8,500,8000,995000,6/13/2016,,,"House","3090    Overijse ","OVERIJSE"
6452859,"3090",6,400,864,649000,6/12/2016,188,0,"House","Lindaal  81 3090     Overijse ","OVERIJSE"
6449897,"3090",5,535,1235,1178000,6/10/2016,332,2,"House","Dobralaan   3090    Overijse ","OVERIJSE"
6449884,"3090",10,,8000,995000,6/10/2016,0,0,"House","OVERIJSE  91 3090    Overijse ","OVERIJSE"
6449444,"3090",3,,293,250000,6/10/2016,498,2,"House","Heuvelstraat  75 3090    Overijse ","OVERIJSE"
6449396,"3090",3,,272,230000,6/10/2016,536,4,"House","Heuvelstraat  73 3090    Overijse ","OVERIJSE"
6445385,"3090",5,320,826,495000,6/8/2016,764,15,"House","3090    Overijse ","OVERIJSE"
6445242,"3090",4,180,600,319000,6/8/2016,1371,31,"House","Terhulpensesteenweg  695 3090    Overijse ","OVERIJSE"
6443088,"3090",2,80,,265000,6/7/2016,311,5,"House","3090    Overijse ","OVERIJSE"
6435017,"3090",4,224,900,519000,6/2/2016,741,5,"House","Spaltlaan  12 3090    Overijse ","OVERIJSE"
6431996,"3090",4,300,2160,890000,6/1/2016,408,4,"House","3090    Overijse ","OVERIJSE"
6431719,"3090",2,170,216,250000,6/1/2016,849,3,"Building","3090    Overijse ","OVERIJSE"
6430925,"3090",3,126,454,340800,6/1/2016,234,1,"House","3090    Overijse ","OVERIJSE"
6430196,"3090",4,360,1258,520000,5/9/2016,1109,4,"House","Kouterstraat  88 3090    Overijse ","OVERIJSE"
6430195,"3090",5,285,496,490000,5/31/2016,902,9,"House","Druivenlaan  13 3090    Overijse ","OVERIJSE"
6429947,"3090",2,110,,200000,5/31/2016,830,7,"Apartment","Poelweg  12 3090    Overijse ","OVERIJSE"
6427180,"3090",2,170,417,340000,5/30/2016,1943,28,"House","Brusselsesteenweg  188 3090    Overijse ","OVERIJSE"
6423498,"3090",3,,286,304900,5/27/2016,1082,5,"House","3090    Overijse ","OVERIJSE"
6421118,"3090",4,,1000,75000,5/26/2016,2592,18,"House","3090    Overijse ","OVERIJSE"
6420943,"3090",4,165,680,435000,5/26/2016,861,13,"House","3090    Overijse ","OVERIJSE"
6420584,"3090",4,300,2160,890000,5/26/2016,0,0,"House","3090    Overijse ","OVERIJSE"
6419458,"3090",4,250,8300,985000,5/26/2016,0,0,"House","3090    Overijse ","OVERIJSE"
6419107,"3090",3,270,711,365000,5/25/2016,550,1,"House","3090    Overijse ","OVERIJSE"
6411006,"3090",3,,685,150000,5/24/2016,2329,6,"House","Sterrebeeldlaan   3090    Overijse ","OVERIJSE"
6409931,"3090",5,450,827,845000,5/23/2016,308,0,"House","Van  Eyckdreef   3090    Overijse ","OVERIJSE"
6407832,"3090",3,250,12300,670000,5/24/2016,1113,8,"House","3090    Overijse ","OVERIJSE"
6407511,"3090",6,280,5810,895000,5/21/2016,0,0,"House","3090    Overijse ","OVERIJSE"
6400092,"3090",4,250,853,595000,5/17/2016,1025,12,"House","3090    Overijse ","OVERIJSE"
6399719,"3090",4,,787,465000,5/17/2016,764,3,"House","Belgilaan  10 3090    Overijse ","OVERIJSE"
6398817,"3090",4,450,1270,875000,5/16/2016,449,3,"House","3090    Overijse ","OVERIJSE"
6397289,"3090",3,190,618,455000,5/14/2016,1955,20,"House","Lijsterbessenlaan  21 3090    Overijse ","OVERIJSE"
6395943,"3090",2,92,,299000,5/13/2016,451,2,"Apartment","Borchthof  00 3090    Overijse ","OVERIJSE"
6395939,"3090",2,80,,249000,5/13/2016,395,2,"Apartment","Terhulpensesteenweg   3090    Overijse ","OVERIJSE"
6395938,"3090",2,130,,454500,5/13/2016,350,3,"House","Stationsstraat  00 3090     Overijse ","OVERIJSE"
6392728,"3090",4,270,722,485000,5/12/2016,2205,26,"House","Luxemburglaan   3090    Overijse ","OVERIJSE"
6391395,"3090",3,257,1300,675000,5/11/2016,854,8,"House","3090    Overijse ","OVERIJSE"
6391394,"3090",5,376,6123,1275000,5/11/2016,495,3,"House","3090    Overijse ","OVERIJSE"
6387238,"3090",4,200,828,415000,5/10/2016,1752,20,"House","3090    Overijse ","OVERIJSE"
6387214,"3090",2,,638,199000,5/10/2016,3421,22,"House","Lindaal  49 3090    Overijse ","OVERIJSE"
6386895,"3090",3,265,1500,675000,5/10/2016,533,4,"House","3090     Overijse ","OVERIJSE"
6386894,"3090",5,375,6508,1275000,5/10/2016,0,0,"House","3090    Overijse ","OVERIJSE"
6386210,"3090",4,360,1258,520000,5/9/2016,1109,4,"House","Kouterstraat  88 3090    Overijse ","OVERIJSE"
6385109,"3090",4,280,893,435000,5/9/2016,1688,20,"House","3090    Overijse ","OVERIJSE"
6382807,"3090",4,250,1900,740000,5/6/2016,1175,16,"House","3090    Overijse ","OVERIJSE"
6380950,"3090",3,150,,255000,5/4/2016,688,1,"Apartment","Poelweg  18   3090    Overijse ","OVERIJSE"
6379661,"3090",3,130,670,288000,5/4/2016,3724,47,"House","Vorststraat  18 3090    Overijse ","OVERIJSE"
6375016,"3090",3,240,3700,660000,5/2/2016,985,7,"House","3090    Overijse ","OVERIJSE"
6374315,"3090",5,300,1000,675000,5/2/2016,958,7,"House","3090    Overijse ","OVERIJSE"
6367899,"3090",4,260,4200,520000,4/28/2016,1323,9,"House","3090    Overijse ","OVERIJSE"
6367055,"3090",5,200,484,398000,4/27/2016,0,0,"House","Korteveld   3090    Overijse ","OVERIJSE"
6366985,"3090",2,120,297,350000,4/27/2016,1236,6,"House","3090    Overijse ","OVERIJSE"
6365212,"3090",6,350,1352,696000,4/26/2016,1128,3,"House","3090    Overijse ","OVERIJSE"
6364988,"3090",10,1000,8525,2150000,4/26/2016,930,6,"House","Waversesteenweg   3090    Overijse ","OVERIJSE"
6363083,"3090",3,160,687,495000,4/25/2016,833,1,"House","3090    Overijse ","OVERIJSE"
6362649,"3090",4,380,3000,1195000,4/25/2016,723,2,"House","3090    Overijse ","OVERIJSE"
6356951,"3090",2,160,600,319000,4/21/2016,1962,21,"House","Abstraat  17 3090    Overijse ","OVERIJSE"
6356856,"3090",4,160,740,330000,4/21/2016,2709,30,"House","3090    Overijse  Tombeek ","OVERIJSE"
6353377,"3090",2,107,,279000,4/20/2016,1195,7,"Apartment","Leegheid   3090    Overijse ","OVERIJSE"
6353280,"3090",5,300,2446,690000,4/20/2016,1149,7,"House","3090    Overijse ","OVERIJSE"
6346796,"3090",6,250,1053,495000,4/17/2016,2766,36,"House","3090    Overijse ","OVERIJSE"
6346376,"3090",4,260,1249,489000,4/16/2016,2520,18,"House","3090    Overijse ","OVERIJSE"
6341107,"3090",4,,,340000,4/14/2016,497,0,"Apartment","Heuvelstraat  29 3090    Overijse ","OVERIJSE"
6335753,"3090",5,300,1800,745000,4/12/2016,1365,13,"House","3090     Overijse ","OVERIJSE"
6335751,"3090",5,300,1100,749000,4/12/2016,1403,10,"House","3090    Overijse ","OVERIJSE"
6335750,"3090",4,500,1271,875000,4/12/2016,666,3,"House","3090    Overijse ","OVERIJSE"
6334445,"3090",4,200,969,550000,4/11/2016,2063,14,"House","3090    Overijse ","OVERIJSE"
6331306,"3090",2,,1088,325000,4/8/2016,0,0,"House","3090    Overijse ","OVERIJSE"
6331041,"3090",3,,,350000,4/8/2016,224,0,"Apartment","Brusselsteenweg  681 3090    Overijse ","OVERIJSE"
6331029,"3090",3,,,225000,4/8/2016,490,0,"Apartment","Brusselsteenweg  681 3090    Overijse ","OVERIJSE"
6330743,"3090",4,265,1113,500000,4/8/2016,1336,3,"House","3090    Overijse ","OVERIJSE"
6328767,"3090",2,,,215000,4/7/2016,565,3,"Apartment","Brusselsteenweng  681 3090    Overijse ","OVERIJSE"
6316792,"3090",5,310,1318,410000,4/1/2016,1149,5,"House","Schavei  46 3090    Overijse ","OVERIJSE"
6315589,"3090",4,280,770,565000,3/31/2016,329,3,"House","3090    Overijse ","OVERIJSE"
6315277,"3090",2,98,80,199000,3/31/2016,4298,24,"House","duivenstraat   3090    Overijse ","OVERIJSE"
6314290,"3090",2,156,749,395000,3/30/2016,2963,6,"House","Viskensdelle   3090    Overijse ","OVERIJSE"
6314050,"3090",4,300,2160,890000,3/30/2016,1483,6,"House","3090    Overijse ","OVERIJSE"
6311896,"3090",4,150,580,395000,3/29/2016,2501,28,"House","Adriaanstraat  40 3090    Overijse ","OVERIJSE"
6299689,"3090",5,180,2973,495000,3/22/2016,3018,32,"House","3090    Overijse  Terlanen ","OVERIJSE"
6297555,"3090",8,348,2000,765000,3/21/2016,1184,4,"House","3090    Overijse ","OVERIJSE"
6295326,"3090",3,160,1300,330000,3/19/2016,3728,34,"House","Eekhout  18 3090     Overijse ","OVERIJSE"
6284055,"3090",5,230,1200,495000,3/14/2016,3051,45,"House","3090    Overijse ","OVERIJSE"
6283631,"3090",3,150,,295000,3/14/2016,1320,5,"Apartment","3090    Overijse ","OVERIJSE"
6280768,"3090",2,114,,220000,3/12/2016,1658,8,"Apartment","Poelweg  12 3090    Overijse ","OVERIJSE"
6279844,"3090",4,160,1400,345000,3/11/2016,2287,21,"House","Louis  Gunsstraat  18 3090    Overijse ","OVERIJSE"
6276425,"3090",3,115,100,219000,3/9/2016,3512,6,"House","Waversesteenweg  101 3090    Overijse ","OVERIJSE"
6271681,"3090",4,220,873,548000,3/7/2016,2415,11,"House","Abstraat  221 3090    Overijse ","OVERIJSE"
6258020,"3090",5,344,656,410000,3/1/2016,2798,21,"House","3090    Overijse ","OVERIJSE"
6250979,"3090",4,160,571,425000,2/26/2016,2535,35,"House","3090    Overijse ","OVERIJSE"
6250539,"3090",3,135,263,285000,2/26/2016,6453,58,"House","3090     Overijse ","OVERIJSE"
6241526,"3090",8,640,8718,1950000,2/24/2016,737,2,"House","3090    Overijse ","OVERIJSE"
6240588,"3090",4,,1200,650000,2/24/2016,1187,0,"House","3090    Overijse ","OVERIJSE"
6237802,"3090",4,180,1000,330000,2/22/2016,2972,22,"House","3090    Overijse ","OVERIJSE"
6237615,"3090",4,300,600,399000,2/22/2016,6041,27,"House","Stijn  Streuvelslaan  27 3090    Overijse ","OVERIJSE"
6232870,"3090",5,365,1105,649000,2/19/2016,1803,9,"House","Kokerlaan  19 3090    Overijse ","OVERIJSE"
6226898,"3090",3,117,310,285000,2/16/2016,4769,36,"House","Regenmeuterlaan  52 3090    Overijse ","OVERIJSE"
6219576,"3090",5,430,1349,690000,2/15/2016,2182,17,"House","3090    Overijse ","OVERIJSE"
6217385,"3090",4,288,644,585000,2/12/2016,1444,4,"House","3090    Overijse ","OVERIJSE"
6208082,"3090",2,135,,230000,2/6/2016,2981,27,"Apartment","3090    OVERIJSE  MALEIZEN ","OVERIJSE"
6206955,"3090",4,200,600,399000,2/6/2016,3916,32,"House","Stijn  Streuvelslaan  27 3090    Overijse ","OVERIJSE"
6206403,"3090",4,270,1000,100000,2/5/2016,1828,19,"House","3090    Overijse ","OVERIJSE"
6204155,"3090",4,167,740,330000,2/4/2016,3873,38,"House","3090    Overijse ","OVERIJSE"
6199551,"3090",3,,875,381259,2/2/2016,2668,5,"House","3090    Overijse ","OVERIJSE"
6172902,"3090",2,,152,399000,1/28/2016,1120,3,"Apartment","3090    Overijse ","OVERIJSE"
6169318,"3090",5,115,1391,650000,1/26/2016,3515,54,"House","Sparrenlaan  17 3090    Overijse ","OVERIJSE"
6163964,"3090",5,300,1250,750000,3/10/2017 1:24:18 PM,1651,14,"House","3090    Overijse ","OVERIJSE"
6122675,"3090",4,331,1130,500000,1/5/2016,2538,13,"House","3090    Overijse ","OVERIJSE"
6121771,"3090",2,82,977,210000,1/4/2016,5997,22,"House","3090    Overijse ","OVERIJSE"
6101050,"3090",3,,510,419306,12/17/2015,963,1,"House","3090    Overijse ","OVERIJSE"
6098027,"3090",5,240,700,680000,12/15/2015,4542,21,"House","RigauxpleinSquare  Rigaux   3090    Overijse ","OVERIJSE"
6072465,"3090",3,,9095,400000,3/10/2017 1:24:18 PM,4546,32,"House","3090    Overijse ","OVERIJSE"
6051436,"3090",3,135,1180,380000,3/10/2017 1:24:18 PM,6039,31,"House","3090    Overijse ","OVERIJSE"
6048198,"3090",3,265,1113,500000,3/10/2017 1:24:18 PM,4362,15,"House","3090    Overijse ","OVERIJSE"
6045643,"3090",3,100,440,275000,3/10/2017 1:24:18 PM,6803,41,"House","Ballingstraat  128 3090    Overijse ","OVERIJSE"
6039315,"3090",3,,578,350000,3/10/2017 1:24:18 PM,7088,55,"House","3090    Overijse ","OVERIJSE"
6032995,"3090",3,168,420,295000,3/10/2017 1:24:18 PM,7591,59,"House","3090    Overijse ","OVERIJSE"
6021970,"3090",3,160,610,350000,3/10/2017 1:24:18 PM,5362,31,"House","3090    Overijse ","OVERIJSE"
6021775,"3090",8,640,8718,1950000,3/10/2017 1:24:18 PM,1837,4,"House","3090    Overijse ","OVERIJSE"
6011990,"3090",3,,448,340800,3/10/2017 1:24:18 PM,2573,4,"House","3090    Overijse ","OVERIJSE"
5993502,"3090",2,105,677,210000,3/10/2017 1:24:18 PM,10992,84,"House","Kersenbomenlaan  57 3090    Overijse ","OVERIJSE"
5825944,"3090",3,200,892,500468,3/10/2017 1:24:18 PM,1617,1,"House","Drogenberg 3090    Overijse ","OVERIJSE"
5791351,"3090",8,400,2000,730000,3/10/2017 1:24:18 PM,2599,6,"Building","3090    Overijse ","OVERIJSE"
5791350,"3090",4,160,1000,480000,3/10/2017 1:24:18 PM,1449,6,"Building","3090    Overijse ","OVERIJSE"
5772450,"3090",5,350,1100,595000,3/10/2017 1:24:18 PM,3678,9,"Building","Hengstenberg  177 3090    Overijse ","OVERIJSE"
5723159,"3090",4,220,1091,395000,3/10/2017 1:24:18 PM,14366,124,"House","3090    Overijse ","OVERIJSE"
5619812,"3090",3,242,160,265000,3/10/2017 1:24:18 PM,6556,13,"House","3090    Overijse ","OVERIJSE"
5522333,"3090",4,300,2650,1150000,3/10/2017 1:24:18 PM,2354,9,"House","3090    Overijse ","OVERIJSE"
5232023,"3090",7,348,1960,765000,3/10/2017 1:24:18 PM,4479,26,"House","3090    Overijse ","OVERIJSE"
5076633,"3090",4,315,2600,1150000,3/10/2017 1:24:18 PM,2895,3,"House","3090    Overijse ","OVERIJSE"
7153939,"2880",2,92,,299000,9/8/2017,,,"Apartment","Nieuwstraat  28   2880    Bornem ",
7153036,"2910",2,118,,189000,9/8/2017,,,"Apartment","SintJansstraat  50 2910    Essen ",
7152579,"2830",6,231,375,364000,9/7/2017,329,6,"House","Kraagweg  35 2830    Willebroek ",
7151240,"2870",4,245,2027,490000,9/7/2017,,,"House","Overheide  80 2870    Puurs ",
7150397,"1560",5,330,1689,875000,9/6/2017,,,"House","1560    Hoeilaart ",
7148908,"2140",3,138,192,259000,9/5/2017,,,"House","Lanteernhofstraat  49 2140     Borgerhout ",
7148275,"3210",3,125,800,349000,9/5/2017,357,4,"House","Nachtegalenstraat  46 3210    LINDEN ",
7147315,"1348",2,70,,245000,9/5/2017,83,1,"Apartment","1348    LouvainLaNeuve ",
7146502,"2630",3,148,337,249000,9/4/2017,401,4,"House","Eglantierlaan  18 2630    Aartselaar ",
7145494,"1490",3,240,10051,520000,9/4/2017,231,2,"House","Rue  du  Ghte   1490    COURTSTTIENNE ",
7144252,"3010",3,143,,390000,9/3/2017,381,2,"House","Kesseldallaan  72 3010    KESSEL  LO ",
7142998,"3500",5,290,130,450000,9/2/2017,362,1,"House","Toekomststraat   3500     Hasselt ",
7142997,"3500",2,115,,225000,9/2/2017,242,1,"Apartment","Boerenkrijgsingel   3500    Hasselt ",
7142212,"1170",2,152,,650000,9/1/2017,,,"Apartment","Drve  des  Tumuli  6A 1170    WatermaelBoitsfort ",
7141992,"1348",5,175,256,650000,9/1/2017,,,"House","1348    LouvainLaNeuve ",
7141772,"1820",2,140,774,349000,9/1/2017,701,2,"House","Buurtspoorweglaan  17 1820    Steenokkerzeel ",
7141754,"3140",5,720,2700,1250000,9/1/2017,,,"House","Pauwdreef   3140    Keerbergen ",
7141593,"2830",3,196,321,314000,9/1/2017,1562,15,"House","Glooistraat  22B 2830    Willebroek ",
7141525,"2000",2,125,,320000,9/1/2017,512,2,"Apartment","Frankrijklei  62  301 2000    DISTRICT  ANTWERPEN ",
7141156,"3000",6,350,1026,499000,9/1/2017,217,2,"House","Hof  ter  bekelaan   3000    Leuven ",
7140743,"2990",4,372,1002,548000,9/1/2017,330,0,"House","Steenbakkerijstraat  70 2990    Wuustwezel ",
7139814,"3020",6,350,1026,499000,8/31/2017,184,2,"House","Hof  ter  Bekelaan   3020    Winksele ",
7138947,"0021",3,126,,414000,8/31/2017,118,0,"Apartment","Schouwburgplein    0021 8500    Kortrijk ",
7138200,"2830",3,130,200,322000,8/30/2017,1419,17,"House","Mechelsesteenweg  343  001 2830    BLAASVELD ",
7138198,"2830",2,108,135,215000,8/30/2017,559,2,"House","Antwerpsesteenweg  21 2830    Willebroek ",
7136839,"3010",3,200,1629,595000,8/29/2017,77,3,"House","Trolieberg  69 3010    KESSEL  LO ",
7136706,"2830",2,115,90,187000,8/29/2017,1367,9,"House","Stationsstraat  26 2830    Willebroek ",
