ID,POSTAL_CODE,BEDROOMS,LIVING_AREA,LAND,PRICE,POSTED,VIEWS,SAVES,TYPE,LOCATION,COMMUNE,G_LOCATION,G_LAT,G_LNG
6468704,1020,3,98.0,,159000,6/22/2016,,,Apartment,1020    Laeken ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6466304,1020,4,250.0,,270000,6/20/2016,,,House,1020    Laeken ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6463674,1020,3,251.0,,395000,6/17/2016,,,Building,1020    Laeken ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6463595,1020,4,400.0,,650000,6/17/2016,,,House,1020    Laeken ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6463560,1020,3,115.0,,149000,6/17/2016,,,House,1020    Laeken ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6457054,1020,3,160.0,,260000,6/15/2016,,,House,rue  Schildenecht  3360 1020    Laeken ,Laeken,"Rue Gustave Schildknecht, 1020 Bruxelles, Belgium",50.8735302,4.3476574
6452962,1020,3,110.0,70.0,269000,6/12/2016,,,House,1020    Laeken ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6450071,1020,4,350.0,,690000,6/10/2016,,,House,1020    Laeken ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6449877,1020,4,127.0,117.0,345000,6/10/2016,,,House,1020    Laeken ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6447619,1020,3,138.0,,444900,6/9/2016,45.0,1.0,House,1020    LAEKEN  BRU ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6444918,1020,4,185.0,,485000,6/8/2016,67.0,1.0,Apartment,1020    LAEKEN  BRU ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6442816,1020,3,145.0,120.0,259000,6/7/2016,328.0,3.0,House,1020    Bruxelles2 ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6440918,1020,3,327.0,664.0,789000,6/6/2016,241.0,2.0,House,1020     Laeken ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6440602,1020,3,100.0,,169000,6/6/2016,499.0,5.0,House,1020    Bruxelles2 ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6437650,1020,3,152.0,110.0,225000,6/4/2016,1711.0,5.0,House,Drve  Sainte  Anne  12 1020    Laeken ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6436665,1020,4,180.0,180.0,580000,6/3/2016,114.0,0.0,Building,1020    BRUXELLES   ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6433984,1020,4,208.0,,359000,6/2/2016,213.0,1.0,House,1020    Laeken ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6433201,1020,4,242.0,,385000,6/2/2016,423.0,4.0,House,avenue  sobieski  70 1020    Laeken ,Laeken,"Avenue Jean Sobieski 70, 1020 Bruxelles, Belgium",50.889773,4.344688
6433188,1020,5,321.0,1730.0,595000,6/2/2016,671.0,8.0,House,1020    Laeken ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6432707,1020,4,242.0,,385000,6/2/2016,920.0,13.0,House,avenue  sobieski  70 1020    Laeken ,Laeken,"Avenue Jean Sobieski 70, 1020 Bruxelles, Belgium",50.889773,4.344688
6427955,1020,3,120.0,,265000,5/31/2016,538.0,9.0,Apartment,Avenue  de  Versailles  52 1020    Laeken ,Laeken,"Avenue de Versailles 52, 1020 Bruxelles, Belgium",50.8960966,4.3669198
6426676,1020,5,305.0,641.0,495000,5/30/2016,2123.0,13.0,House,Chauss  Romaine  519 1020    Laeken ,Laeken,"Romeinsesteenweg 519, 1020 Brussel, Belgium",50.9018654,4.3369257
6424896,1020,5,238.0,163.0,495000,5/28/2016,748.0,3.0,House,Avenue  JeanBaptiste  Depaire  168 1020    Laeken ,Laeken,"Avenue Jean-Baptiste Depaire 168, 1020 Bruxelles, Belgium",50.8914931,4.3282731
6424851,1020,4,220.0,210.0,465000,5/28/2016,645.0,10.0,House,1020    Laeken ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6407624,1020,4,140.0,100.0,285000,5/21/2016,1450.0,29.0,House,rue  de  Ledeganck  31 1020    Laeken ,Laeken,"Rue Ledeganck 31, 1020 Bruxelles, Belgium",50.8825777,4.3394637
6405776,1020,3,103.0,,169000,5/20/2016,887.0,8.0,Apartment,1020    Laeken ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6404101,1020,4,315.0,110.0,525000,5/19/2016,874.0,10.0,House,Laneaustraat  49 1020    Laken ,Laeken,"Laneaustraat 49, 1020 Brussel, Belgium",50.8760304,4.3453572
6401539,1020,3,132.0,,229900,5/18/2016,1007.0,12.0,Apartment,1020    Laeken ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6401287,1020,3,145.0,,260000,5/18/2016,2091.0,27.0,House,1020    BRUXELLES ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6400215,1020,3,120.0,,255000,5/17/2016,2277.0,19.0,House,1020    LAEKEN  BRU ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6398127,1020,4,140.0,,329000,5/15/2016,860.0,4.0,House,1020    Laeken ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6396140,1020,3,113.0,,266172,5/14/2016,272.0,1.0,Apartment,Gravin  Van  Vlaanderenstraat  54 1020    Laken ,Laeken,"Gravin Van Vlaanderenstraat 54, 1020 Brussel, Belgium",50.8747245,4.350688
6390777,1020,3,,,235000,5/11/2016,280.0,1.0,Apartment,Rue  Steyls  77 1020    Laeken ,Laeken,"Rue Steyls 77, 1020 Bruxelles, Belgium",50.8789309,4.3412644
6387000,1020,5,283.0,220.0,418000,5/10/2016,1593.0,22.0,House,1020    Brussel   ,Laeken,"1020 Brussels, Belgium",50.884218,4.3580002
6386573,1020,4,180.0,110.0,269000,5/10/2016,1619.0,12.0,House,Rue  Dieudonn  Lefevre  45 1020    Laeken ,Laeken,"Dieudonné Lefèvrestraat 45, 1020 Brussel, Belgium",50.8712205,4.3487263
6386541,1020,3,100.0,,298000,5/10/2016,1477.0,10.0,House,Rue  du  Disque  32 1020    Laeken ,Laeken,"Rue du Disque 32, 1020 Bruxelles, Belgium",50.8944765,4.3286447
